,id,datetime,top_class_name,front_class_name,lane_id,ANPR_frames_process,Processed,Raw_Top_Category_List,Raw_Front_Category_List,double_entry,final_top_class
2157,IND0041201020240100595,20_10_2024_10_09_45,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2158,IND0041201020240101310,20_10_2024_18_19_59,Not_Found,mini_truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2159,IND0041201020240200190,20_10_2024_04_24_37,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2160,IND0041201020240101150,20_10_2024_16_25_02,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2161,IND0041201020240100268,20_10_2024_05_44_38,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2162,IND0041201020240200138,20_10_2024_03_16_10,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2163,IND0041201020240101078,20_10_2024_15_32_10,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2164,IND0041201020240200505,20_10_2024_12_57_34,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2165,IND0041201020240200711,20_10_2024_18_33_40,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2166,IND0041201020240100625,20_10_2024_10_35_21,Not_Found,hywa,1,1,False,"['Not_Found', 'Not_Found']","['hywa', 'hywa']",Yes,mining_full
2167,IND0041201020240101427,20_10_2024_19_40_58,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2168,IND0041201020240200443,20_10_2024_11_37_55,covered,truck,2,4,True,"['non_mining', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
2169,IND0041201020240101032,20_10_2024_15_01_50,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2170,IND0041201020240101008,20_10_2024_14_53_21,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2171,IND0041201020240200538,20_10_2024_13_43_23,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",Yes,non_mining
2172,IND0041201020240101102,20_10_2024_15_49_29,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2173,IND0041201020240200141,20_10_2024_03_20_34,Not_Found,mini_truck,2,2,False,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2174,IND0041201020240101706,20_10_2024_23_38_02,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2175,IND0041201020240101553,20_10_2024_21_09_36,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2176,IND0041201020240101396,20_10_2024_19_17_24,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
2177,IND0041201020240200377,20_10_2024_09_49_20,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2178,IND0041201020240200424,20_10_2024_11_12_30,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2179,IND0041201020240200173,20_10_2024_04_00_39,Not_Found,truck,2,3,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
2180,IND0041201020240100446,20_10_2024_08_33_37,non_mining,truck,1,1,False,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck', 'truck', 'truck']",No,mining_full
2181,IND0041201020240200868,20_10_2024_23_15_19,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck']",No,non_mining
2182,IND0041201020240101230,20_10_2024_17_17_10,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,covered
2183,IND0041201020240101194,20_10_2024_16_56_47,Not_Found,hywa,1,4,True,"['Not_Found', 'Not_Found', 'mining_full']","['hywa', 'hywa', 'hywa']",No,mining_full
2184,IND0041201020240100766,20_10_2024_12_13_21,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2185,IND0041201020240100016,20_10_2024_00_20_50,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,mining_full
2186,IND0041201020240200130,20_10_2024_03_05_11,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2187,IND0041201020240100658,20_10_2024_10_51_42,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2188,IND0041201020240100562,20_10_2024_09_41_11,Not_Found,hywa,1,1,False,['Not_Found'],['hywa'],Yes,mining_full
2189,IND0041201020240100732,20_10_2024_11_47_27,Not_Found,hywa,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['hywa', 'hywa', 'hywa']",No,mining_full
2190,IND0041201020240101527,20_10_2024_20_45_04,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
2191,IND0041201020240100828,20_10_2024_12_47_02,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2192,IND0041201020240200479,20_10_2024_12_23_32,non_mining,tractor,2,4,True,"['Not_Found', 'non_mining', 'non_mining']","['tractor', 'tractor', 'tractor', 'tractor']",No,non_mining
2193,IND0041201020240100220,20_10_2024_04_16_08,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2194,IND0041201020240101149,20_10_2024_16_24_04,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2195,IND0041201020240100245,20_10_2024_04_45_20,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2196,IND0041201020240100748,20_10_2024_12_02_52,Not_Found,hywa,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'hywa', 'hywa']",No,mining_full
2197,IND0041201020240100085,20_10_2024_01_14_23,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2198,IND0041201020240101226,20_10_2024_17_15_45,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2199,IND0041201020240100355,20_10_2024_07_23_06,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2200,IND0041201020240101430,20_10_2024_19_42_33,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,mining_full
2201,IND0041201020240100693,20_10_2024_11_17_57,non_mining,truck,1,3,False,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
2202,IND0041201020240200560,20_10_2024_14_04_44,Not_Found,mini_truck,2,1,False,"['Not_Found', 'Not_Found']","['mini_truck', 'mini_truck']",No,Not_Found
2203,IND0041201020240100952,20_10_2024_14_15_18,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2204,IND0041201020240100179,20_10_2024_03_13_13,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,mining_full
2205,IND0041201020240101327,20_10_2024_18_24_42,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",Yes,covered
2206,IND0041201020240200019,20_10_2024_00_22_52,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,Not_Found
2207,IND0041201020240100213,20_10_2024_04_03_06,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,mining_empty
2208,IND0041201020240100953,20_10_2024_14_15_37,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2209,IND0041201020240200799,20_10_2024_20_40_49,non_mining,mini_truck,2,2,False,"['Not_Found', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2210,IND0041201020240200283,20_10_2024_07_18_54,non_mining,truck,2,1,False,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
2211,IND0041201020240200554,20_10_2024_13_59_57,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2212,IND0041201020240101577,20_10_2024_21_26_51,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
2213,IND0041201020240100127,20_10_2024_01_59_57,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2214,IND0041201020240100547,20_10_2024_09_28_02,Not_Found,truck,1,3,True,"['Not_Found', 'covered']","['truck', 'truck']",No,covered
2215,IND0041201020240200381,20_10_2024_09_58_45,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2216,IND0041201020240100330,20_10_2024_06_58_59,Not_Found,hywa,1,1,False,"['Not_Found', 'Not_Found', 'covered']","['hywa', 'hywa', 'hywa', 'hywa', 'hywa', 'hywa']",No,covered
2217,IND0041201020240200864,20_10_2024_23_10_45,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2218,IND0041201020240101209,20_10_2024_17_02_59,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2219,IND0041201020240200021,20_10_2024_00_28_58,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,Not_Found
2220,IND0041201020240200887,20_10_2024_23_49_44,Not_Found,mini_truck,2,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2221,IND0041201020240200471,20_10_2024_12_13_56,non_mining,truck,2,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2222,IND0041201020240200062,20_10_2024_01_23_14,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2223,IND0041201020240100418,20_10_2024_08_13_44,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2224,IND0041201020240100028,20_10_2024_00_27_44,Not_Found,truck,1,2,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
2225,IND0041201020240200399,20_10_2024_10_38_23,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2226,IND0041201020240200856,20_10_2024_22_53_00,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2227,IND0041201020240100640,20_10_2024_10_42_37,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2228,IND0041201020240101486,20_10_2024_20_22_05,Not_Found,mini_truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2229,IND0041201020240100416,20_10_2024_08_13_07,Not_Found,hywa,1,4,True,"['Not_Found', 'Not_Found', 'mining_full']","['hywa', 'hywa', 'hywa']",No,mining_full
2230,IND0041201020240200259,20_10_2024_06_24_05,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,covered
2231,IND0041201020240200380,20_10_2024_09_58_32,Not_Found,mini_truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2232,IND0041201020240100192,20_10_2024_03_26_56,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
2233,IND0041201020240100527,20_10_2024_09_19_36,non_mining,truck,1,4,True,"['non_mining', 'Not_Found', 'covered']","['truck', 'truck', 'truck']",No,non_mining
2234,IND0041201020240200287,20_10_2024_07_23_43,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2235,IND0041201020240100767,20_10_2024_12_13_51,covered,mini_truck,1,4,True,"['covered', 'covered', 'covered']","['mini_truck', 'mini_truck', 'mini_truck']",No,covered
2236,IND0041201020240100184,20_10_2024_03_18_10,Not_Found,mini_truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,covered
2237,IND0041201020240200735,20_10_2024_19_00_57,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck']",No,covered
2238,IND0041201020240101651,20_10_2024_22_39_51,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2239,IND0041201020240101451,20_10_2024_19_57_53,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
2240,IND0041201020240101485,20_10_2024_20_21_42,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,Not_Found
2241,IND0041201020240200088,20_10_2024_02_04_12,Not_Found,truck,2,3,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,mining_full
2242,IND0041201020240100717,20_10_2024_11_37_44,covered,mini_truck,1,4,True,"['covered', 'covered', 'covered']","['mini_truck', 'mini_truck', 'mini_truck']",No,covered
2243,IND0041201020240101552,20_10_2024_21_07_15,non_mining,truck,1,3,False,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
2244,IND0041201020240101052,20_10_2024_15_16_46,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2245,IND0041201020240100538,20_10_2024_09_24_53,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2246,IND0041201020240200009,20_10_2024_00_09_02,Not_Found,truck,2,2,False,['Not_Found'],['truck'],Yes,mining_full
2247,IND0041201020240100914,20_10_2024_13_46_11,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'mining_empty']","['truck', 'truck', 'truck']",No,non_mining
2248,IND0041201020240200513,20_10_2024_13_08_22,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2249,IND0041201020240200317,20_10_2024_08_41_48,Not_Found,hywa,2,4,True,"['Not_Found', 'Not_Found', 'mining_full']","['hywa', 'hywa', 'hywa']",No,mining_full
2250,IND0041201020240101039,20_10_2024_15_08_49,Not_Found,truck,1,2,False,['Not_Found'],['truck'],No,mining_full
2251,IND0041201020240100287,20_10_2024_06_26_50,non_mining,mini_truck,1,2,False,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2252,IND0041201020240200694,20_10_2024_18_10_43,Not_Found,truck,2,3,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
2253,IND0041201020240100616,20_10_2024_10_29_58,Not_Found,truck,1,3,True,"['Not_Found', 'non_mining']","['truck', 'truck']",No,covered
2254,IND0041201020240100628,20_10_2024_10_37_47,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2255,IND0041201020240200434,20_10_2024_11_25_08,covered,mini_truck,2,4,True,"['covered', 'covered', 'covered']","['mini_truck', 'mini_truck', 'mini_truck']",No,covered
2256,IND0041201020240101440,20_10_2024_19_51_20,Not_Found,mini_truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,Not_Found
2257,IND0041201020240100811,20_10_2024_12_39_03,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2258,IND0041201020240101671,20_10_2024_22_52_19,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2259,IND0041201020240100131,20_10_2024_02_11_47,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,mining_full
2260,IND0041201020240100072,20_10_2024_01_04_41,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,
2261,IND0041201020240100114,20_10_2024_01_45_33,Not_Found,mini_truck,1,4,True,"['non_mining', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,Not_Found
2262,IND0041201020240100966,20_10_2024_14_25_00,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2263,IND0041201020240200737,20_10_2024_19_02_32,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck']",No,non_mining
2264,IND0041201020240200144,20_10_2024_03_23_37,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,mining_full
2265,IND0041201020240101111,20_10_2024_15_54_28,non_mining,truck,1,4,True,"['non_mining', 'Not_Found', 'covered']","['truck', 'truck', 'truck']",No,non_mining
2266,IND0041201020240101029,20_10_2024_14_59_35,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2267,IND0041201020240200244,20_10_2024_05_43_24,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2268,IND0041201020240100199,20_10_2024_03_43_23,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,non_mining
2269,IND0041201020240100400,20_10_2024_08_06_07,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2270,IND0041201020240100883,20_10_2024_13_21_56,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'covered']","['truck', 'truck', 'truck']",No,non_mining
2271,IND0041201020240100033,20_10_2024_00_35_40,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,mining_full
2272,IND0041201020240100148,20_10_2024_02_35_22,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2273,IND0041201020240100285,20_10_2024_06_23_22,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
